Id,Area,Address,Studio,Zone,Inside_M30,Rent,Bedrooms,Sq. Mt.,Floor,Outer,Elevator,Penthouse,Cottage,Duplex,Semi-detached,Region
1902,San Blas,Piso en Belfast,0,Rejas,0,700,1,50,3,1,1,0,0,0,0,East
1903,San Blas,Piso en calle de Julia Garcç_a Boutan,0,Rosas,0,975,3,108,4,1,1,0,0,0,0,East
1904,San Blas,Piso en calle Deyanira,0,Rejas,0,1350,4,98,0,1,1,0,0,0,0,East
1905,San Blas,Piso en calle de alfonso gomez,0,Simancas,0,1000,1,115,3,1,1,0,0,0,0,East
1906,San Blas,Piso en CAMPEZO,0,Rejas,0,650,1,50,3,1,1,0,0,0,0,East
1907,San Blas,Piso en calle de la Pirra,0,Rejas,0,900,2,86,3,1,1,0,0,0,0,East
1908,San Blas,Piso en calle de la Pirra,0,Rejas,0,1000,2,87,2,1,1,0,0,0,0,East
1909,San Blas,Piso en calle del general aranaz,0,Salvador,0,850,2,65,1,1,0,0,0,0,0,East
1910,San Blas,Piso en Rosas,0,Rosas,0,1750,4,120,9,1,1,0,0,0,0,East
1911,San Blas,Piso en DECORADORES,0,Hellç_n,0,725,3,59,3,1,1,0,0,0,0,East
1912,San Blas,Piso en calle de la pirra,0,Rejas,0,900,2,85,1,1,1,0,0,0,0,East
1913,San Blas,Piso en Rejas,0,Rejas,0,720,1,60,1,1,1,0,0,0,0,East
1914,San Blas,Piso en Simancas,0,Simancas,0,830,1,79,0,1,1,0,0,0,0,East
1915,San Blas,Piso en calle de la Pirra,0,Rejas,0,1100,2,95,1,1,1,0,0,0,0,East
1916,San Blas,Piso en plaza P‡rroco Luis Calleja,0,Canillejas,0,680,2,69,4,1,0,0,0,0,0,East
1917,San Blas,Piso en calle Luis S‡nchez Polack Tip,0,Simancas,0,1200,3,111,3,1,1,0,0,0,0,East
1918,San Blas,Piso en avenida Sç©ptima,0,Rejas,0,1250,2,91,0,1,1,0,0,0,0,East
1919,San Blas,Piso en Rejas,0,Rejas,0,900,2,85,3,1,1,0,0,0,0,East
1920,San Blas,Piso en calle Cigoitia,0,Rejas,0,850,1,55,3,1,1,0,0,0,0,East
1921,San Blas,Piso en calle Alcal‡,0,Salvador,0,925,1,56,4,1,1,0,0,0,0,East
1922,San Blas,Piso en Rejas,0,Rejas,0,850,1,55,3,1,1,0,0,0,0,East
1923,San Blas,Piso en calle Estocolmo,0,Rosas,0,1200,4,120,3,1,1,0,0,0,0,East
1924,San Blas,Dç_plex en Rejas,0,Rejas,0,749,1,90,1,1,1,0,0,1,0,East
1925,San Blas,Piso en calle Euterpe,0,Rejas,0,855,2,87,1,1,1,0,0,0,0,East
1926,San Blas,Piso en calle Euterpe,0,Rejas,0,1010,2,106,4,1,1,0,0,0,0,East
1927,San Blas,Piso en Simancas,0,Simancas,0,1075,3,98,,0,1,0,0,0,0,East
1928,San Blas,Piso en Salvador,0,Salvador,0,2500,4,160,0,1,1,0,0,0,0,East
1929,San Blas,Piso en calle de Alfonso Gomez,0,Simancas,0,1000,2,85,6,1,1,0,0,0,0,East
1930,San Blas,Piso en calle Aracne,0,Rejas,0,1000,2,96,5,1,1,0,0,0,0,East
1931,San Blas,Piso en calle samaniego,0,Rejas,0,800,1,60,3,1,1,0,0,0,0,East
1932,San Blas,Piso en calle Aracne,0,Rejas,0,1100,2,80,2,1,1,0,0,0,0,East
1933,San Blas,Piso en calle de la Pirra,0,Rejas,0,1100,2,80,4,1,1,0,0,0,0,East
1934,San Blas,Estudio en calle de Cronos,1,Simancas,0,995,0,90,0,1,1,0,0,0,0,East
1935,San Blas,çÅtico en calle de San Marino,0,Rosas,0,1100,2,65,3,1,1,1,0,0,0,East
1936,San Blas,Piso en movinda,0,Simancas,0,695,3,73,2,1,0,0,0,0,0,East
1937,San Blas,Piso en Rejas,0,Rejas,0,1100,2,75,3,1,1,0,0,0,0,East
1938,San Blas,Piso en Rejas,0,Rejas,0,850,1,55,3,1,1,0,0,0,0,East
1939,San Blas,Piso en calle Alcalde Luis Silvela,0,Rejas,0,1150,3,140,1,1,1,0,0,0,0,East
1940,San Blas,Piso en calle Pirra,0,Rejas,0,800,1,60,1,1,1,0,0,0,0,East
1941,San Blas,Piso en Canillejas,0,Arcos,0,700,2,88,,0,1,0,0,0,0,East
1942,San Blas,Piso en Rosas,0,Rosas,0,1250,4,110,4,1,1,0,0,0,0,East
1943,San Blas,Piso en Arcos,0,Arcos,0,600,1,52,,0,0,0,0,0,0,East
1944,San Blas,Piso en calle de Alcal‡,0,Simancas,0,800,1,56,2,1,1,0,0,0,0,East
1945,San Blas,Piso en calle pirra,0,Rejas,0,900,2,75,4,1,1,0,0,0,0,East
1946,San Blas,Piso en Pastrana,0,Salvador,0,650,1,55,1,1,1,0,0,0,0,East
1947,Tetuan,Piso en calle sofora,0,Cuzco-Castillejos,1,875,2,61,2,1,1,0,0,0,0,North
1948,Tetuan,Piso en calle de la Infanta Mercedes,0,Cuzco-Castillejos,1,750,1,55,3,1,1,0,0,0,0,North
1949,Tetuan,Piso en Bellas Vistas,0,,0,1000,2,54,4,1,0,0,0,0,0,North
1950,Tetuan,Piso en calle de numancia,0,Bellas Vistas,1,900,2,70,2,1,1,0,0,0,0,North
1951,Tetuan,Piso en calle General Varela,0,Cuzco-Castillejos,1,899,1,60,9,1,1,0,0,0,0,North
1952,Tetuan,Piso en calle de Sor çÅngela de la Cruz,0,Cuzco-Castillejos,1,1850,3,160,4,1,1,0,0,0,0,North
1953,Tetuan,Piso en La Coruç±a,0,Cuatro Caminos,1,850,1,58,1,1,1,0,0,0,0,North
1954,Tetuan,Piso en calle de Març_a Juana,0,Berruguete,0,750,1,50,1,1,0,0,0,0,0,North
1955,Tetuan,Piso en Ventilla-Almenara,0,,0,3500,4,190,5,1,1,0,0,0,0,North
1956,Tetuan,Piso en Cuzco-Castillejos,0,,0,1250,2,77,5,1,1,0,0,0,0,North
1957,Tetuan,Piso en Cuatro Caminos,0,,0,1750,1,74,15,1,1,0,0,0,0,North
1958,Tetuan,Piso en calle de san germ‡n,0,Cuatro Caminos,1,1100,2,100,1,1,1,0,0,0,0,North
1959,Tetuan,Piso en Infanta Mercedes,0,Cuzco-Castillejos,1,1350,2,70,4,1,1,0,0,0,0,North
1960,Tetuan,Piso en calle de Sor çÅngela de la Cruz,0,Cuzco-Castillejos,1,900,1,69,4,1,1,0,0,0,0,North
1961,Tetuan,Piso en calle berruguete,0,Berruguete,0,650,1,45,3,1,1,0,0,0,0,North
1962,Tetuan,Piso en calle Reyes Aizquibel,0,Valdeacederas,1,975,3,95,2,1,1,0,0,0,0,North
1963,Tetuan,Piso en calle Pensamiento,0,Cuzco-Castillejos,0,1600,2,105,7,1,1,0,0,0,0,North
1964,Tetuan,Piso en avenida de Pablo Iglesias,0,Bellas Vistas,1,800,1,75,5,1,1,0,0,0,0,North
1965,Tetuan,Piso en calle de los Molinos,0,Berruguete,0,740,1,55,3,1,1,0,0,0,0,North
1966,Tetuan,Piso en callej—n Pamplona,0,Bellas Vistas,1,750,1,55,1,1,1,0,0,0,0,North
1967,Tetuan,Estudio en calle de la Infanta Mercedes,1,Cuzco-Castillejos,1,900,0,55,3,1,1,0,0,0,0,North
1968,Tetuan,Piso en calle Reyes Aizquibel,0,Valdeacederas,1,975,3,95,2,1,0,0,0,0,0,North
1969,Tetuan,Piso en calle del General Varela,0,Cuzco-Castillejos,1,900,1,43,3,1,1,0,0,0,0,North
1970,Tetuan,Piso en calle Comandante Zorita,0,Cuatro Caminos,1,1500,3,100,8,1,1,0,0,0,0,North
1971,Tetuan,Piso en Orense,0,Cuzco-Castillejos,1,2400,2,120,14,1,1,0,0,0,0,North
1972,Tetuan,Piso en paseo de la castellana,0,Ventilla-Almenara,0,2600,4,200,5,1,1,0,0,0,0,North
1973,Tetuan,Piso en paseo de la Castellana,0,Cuzco-Castillejos,1,1600,3,129,10,1,1,0,0,0,0,North
1974,Tetuan,Piso en plaza Castilla,0,Ventilla-Almenara,0,1600,3,129,10,1,1,0,0,0,0,North
1975,Tetuan,Dç_plex en paseo Paseo de la Direcci—n,0,Valdeacederas,0,850,2,75,0,1,1,0,0,1,0,North
1976,Tetuan,Piso en calle de los molinos,0,Berruguete,0,900,2,44,1,1,0,0,0,0,0,North
1977,Tetuan,Piso en calle de hernani,0,Cuatro Caminos,1,990,3,80,2,1,1,0,0,0,0,North
1978,Tetuan,Piso en avenida de Brasil,0,Cuzco-Castillejos,1,3500,3,180,6,1,1,0,0,0,0,North
1979,Tetuan,Piso en calle Oviedo,0,Cuatro Caminos,1,1100,1,81,2,1,1,0,0,0,0,North
1980,Tetuan,Piso en calle de Juan de OlIas,0,Cuatro Caminos,1,825,2,40,1,0,0,0,0,0,0,North
1981,Tetuan,Piso en paseo de la Castellana,0,Ventilla-Almenara,0,950,1,65,10,1,1,0,0,0,0,North
1982,Tetuan,Piso en Miosotis,0,Valdeacederas,0,780,1,54,3,1,1,0,0,0,0,North
1983,Tetuan,Piso en calle Panizo,0,Berruguete,0,900,2,75,1,1,1,0,0,0,0,North
1984,Tetuan,Piso en paseo de la Castellana,0,Cuzco-Castillejos,1,950,1,80,4,1,1,0,0,0,0,North
1985,Tetuan,Piso en calle de Sor çÅngela de la Cruz,0,Cuzco-Castillejos,1,2900,5,220,3,1,1,0,0,0,0,North
1986,Tetuan,Piso en plaza Manolete,0,Cuatro Caminos,1,4000,4,255,2,1,1,0,0,0,0,North
1987,Tetuan,Piso en paseo de la castellana,0,Cuzco-Castillejos,1,1500,3,105,9,1,1,0,0,0,0,North
1988,Tetuan,Piso en calle de lç©rida,0,Cuatro Caminos,1,1150,2,70,3,1,1,0,0,0,0,North
1989,Tetuan,Piso en Bellas Vistas,0,Bellas Vistas,1,850,1,50,5,1,1,0,0,0,0,North
1990,Tetuan,Piso en calle jaç©n,0,Cuatro Caminos,1,1500,1,61,1,1,0,0,0,0,0,North
1991,Tetuan,Piso en calle Reina Mercedes,0,Cuatro Caminos,1,1400,3,80,7,1,1,0,0,0,0,North
1992,Tetuan,Piso en Hernani,0,Cuatro Caminos,1,2500,2,199,7,1,1,0,0,0,0,North
1993,Tetuan,Piso en Hernani,0,Cuatro Caminos,1,2500,2,199,7,1,1,0,0,0,0,North
1994,Tetuan,Piso en Cuatro Caminos,0,Cuatro Caminos,1,1750,2,55,5,1,1,0,0,0,0,North
1995,Tetuan,Piso en paseo de la Castellana,0,Cuzco-Castillejos,0,1210,1,89,7,1,1,0,0,0,0,North
1996,Tetuan,Piso en pinos alta,0,Ventilla-Almenara,0,1336,1,63,2,1,1,0,0,0,0,North
1997,Tetuan,Piso en calle paravicinos,0,Bellas Vistas,1,650,1,44,0,0,0,0,0,0,0,North
1998,Tetuan,Estudio en paseo de la Castellana,1,Ventilla-Almenara,0,700,0,49,7,1,1,0,0,0,0,North
1999,Tetuan,Piso en Cuzco-Castillejos,0,Cuzco-Castillejos,1,3500,3,180,6,1,0,0,0,0,0,North
2000,Tetuan,Piso en calle de Santa Juliana,0,Bellas Vistas,1,1000,2,68,1,1,0,0,0,0,0,North
2001,Tetuan,Dç_plex en calle de cuevas,0,Valdeacederas,1,900,2,80,3,1,1,0,0,1,0,North
2002,Tetuan,Piso en Cuatro Caminos,0,Cuatro Caminos,1,2900,3,201,7,1,1,0,0,0,0,North
2003,Tetuan,Piso en Cuzco-Castillejos,0,Cuzco-Castillejos,1,2600,4,195,3,1,1,0,0,0,0,North
2004,Tetuan,Piso en calle de Orense,0,Cuatro Caminos,1,1200,2,62,6,1,1,0,0,0,0,North
2005,Tetuan,Piso en Cuatro Caminos,0,Cuatro Caminos,1,4500,4,230,2,1,1,0,0,0,0,North
2006,Tetuan,Piso en calle de Orense,0,Cuatro Caminos,1,2500,2,80,11,1,1,0,0,0,0,North
2007,Tetuan,Piso en Cuatro Caminos,0,Cuatro Caminos,1,4000,4,230,2,1,1,0,0,0,0,North
2008,Tetuan,Piso en calle de Orense,0,Cuzco-Castillejos,1,2565,2,98,15,0,0,0,0,0,0,North
2009,Tetuan,Piso en calle Pensamiento,0,Cuzco-Castillejos,1,880,1,50,2,1,1,0,0,0,0,North
2010,Tetuan,Piso en Cuatro Caminos,0,Cuatro Caminos,1,2100,5,253,3,1,1,0,0,0,0,North
2011,Tetuan,Piso en calle Miosotis,0,Valdeacederas,1,750,1,53,1,1,1,0,0,0,0,North
2012,Tetuan,Dç_plex en Cuatro Caminos,0,Cuatro Caminos,1,1500,2,160,3,1,1,0,0,1,0,North
2013,Tetuan,Dç_plex en avenida Doctor Federico Rubio y Gali,0,Bellas Vistas,1,2200,4,110,3,1,0,0,0,1,0,North
2014,Tetuan,Piso en Cuzco-Castillejos,0,Cuzco-Castillejos,1,3500,3,180,6,1,1,0,0,0,0,North
2015,Tetuan,Dç_plex en calle Cantueso,0,Valdeacederas,1,990,2,74,3,1,1,0,0,1,0,North
2016,Tetuan,Chalet adosado en calle de la vç_a lç_mite,0,Ventilla-Almenara,0,1800,4,230,0,0,0,0,1,0,1,North
2017,Tetuan,Estudio en paseo de la Castellana,1,Ventilla-Almenara,0,840,0,49,8,1,1,0,0,0,0,North
2018,Tetuan,Piso en Cuatro Caminos,0,Cuatro Caminos,1,4500,4,230,2,1,1,0,0,0,0,North
2019,Tetuan,Piso en Cuatro Caminos,0,Cuatro Caminos,1,10000,2,185,1,1,1,0,0,0,0,North
2020,Tetuan,Piso en Cuzco-Castillejos,0,Cuzco-Castillejos,1,2500,5,250,8,1,1,0,0,0,0,North
2021,Tetuan,Piso en calle de la Infanta Mercedes,0,Cuzco-Castillejos,1,1250,2,77,5,1,1,0,0,0,0,North
2022,Tetuan,Piso en calle de Raimundo Fern‡ndez Villaverde,0,Cuatro Caminos,1,990,1,70,3,0,1,0,0,0,0,North
2023,Tetuan,Piso en Cuatro Caminos,0,Cuatro Caminos,1,1800,4,155,3,1,1,0,0,0,0,North
2024,Tetuan,Piso en Cuzco-Castillejos,0,Cuzco-Castillejos,1,1300,2,80,8,1,1,0,0,0,0,North
2025,Tetuan,Piso en Berruguete,0,Berruguete,0,650,1,40,2,1,1,0,0,0,0,North
2026,Tetuan,Piso en Cuzco-Castillejos,0,Cuzco-Castillejos,1,3500,4,190,5,1,1,0,0,0,0,North
2027,Tetuan,Piso en calle Robledo,0,Valdeacederas,1,1050,1,65,5,1,1,0,0,0,0,North
2028,Tetuan,Piso en calle Francisco Salas,0,Bellas Vistas,1,1000,2,54,4,1,0,0,0,0,0,North
2029,Tetuan,çÅtico en calle Araucaria,0,Berruguete,0,700,0,50,3,1,0,1,0,0,0,North
2030,Tetuan,çÅtico en maria zayas,0,Berruguete,0,700,0,50,3,1,0,1,0,0,0,North
2031,Tetuan,çÅtico en calle de Març_a Zayas,0,Berruguete,0,700,0,50,1,1,0,1,0,0,0,North
2032,Tetuan,Piso en plaza Manolete,0,Cuatro Caminos,1,1750,2,85,15,1,1,0,0,0,0,North
2033,Tetuan,Piso en calle General Ramç_rez de Madrid,0,Cuatro Caminos,1,1200,2,90,6,1,1,0,0,0,0,North
2034,Tetuan,Piso en calle de pedro teixeira,0,Cuatro Caminos,1,1100,2,65,,1,1,0,0,0,0,North
2035,Tetuan,Piso en calle de Orense,0,Cuzco-Castillejos,1,1200,1,80,14,1,1,0,0,0,0,North
2036,Tetuan,Piso en calle Nuestra Seç±ora del Carmen,0,Berruguete,0,1100,2,87,3,1,1,0,0,0,0,North
2037,Tetuan,Piso en Cuzco-Castillejos,0,Cuzco-Castillejos,1,2900,5,300,14,1,1,0,0,0,0,North
2038,Tetuan,Piso en calle Nuestra Seç±ora Del Carmen,0,Berruguete,0,1150,2,87,3,1,1,0,0,0,0,North
2039,Tetuan,Piso en calle de Orense,0,Cuzco-Castillejos,1,1210,1,65,4,1,1,0,0,0,0,North
2040,Tetuan,Piso en Josç© Març_a castro,0,Cuatro Caminos,1,800,1,35,3,0,0,0,0,0,0,North
2041,Tetuan,Piso en paseo de la Castellana,0,Cuzco-Castillejos,1,1200,1,50,2,0,1,0,0,0,0,North
2042,Tetuan,Piso en calle Azucenas,0,Valdeacederas,1,750,1,55,2,1,1,0,0,0,0,North
2043,Tetuan,Piso en avenida del General Per—n,0,Cuatro Caminos,1,1250,2,60,23,1,1,0,0,0,0,North
2044,Tetuan,Piso en calle de Orense,0,Cuatro Caminos,1,2300,3,150,2,1,1,0,0,0,0,North
2045,Tetuan,Piso en Cuatro Caminos,0,Cuatro Caminos,1,950,2,55,,0,1,0,0,0,0,North
2046,Tetuan,Piso en calle del General Varela,0,Cuzco-Castillejos,1,900,1,62,0,1,1,0,0,0,0,North
2047,Tetuan,Piso en avenida del general per—n,0,Cuatro Caminos,1,850,1,50,6,1,1,0,0,0,0,North
2048,Tetuan,Piso en calle SANTA VALENTINA,0,Valdeacederas,1,750,1,44,1,1,0,0,0,0,0,North
2049,Tetuan,Piso en calle Santa Valentina,0,Valdeacederas,1,725,1,50,1,0,0,0,0,0,0,North
2050,Tetuan,Estudio en Ventilla-Almenara,1,Ventilla-Almenara,0,650,0,30,,1,1,0,0,0,0,North
2051,Tetuan,Piso en calle de ofelia nieto,0,Berruguete,0,800,3,75,3,1,0,0,0,0,0,North
2052,Tetuan,Estudio en calle Sahagç_n,1,Bellas Vistas,1,500,0,48,,1,0,0,0,0,0,North
2053,Tetuan,Piso en calle de isla de la gomera,0,Berruguete,0,800,3,70,3,1,0,0,0,0,0,North
2054,Tetuan,Piso en calle de Sor Angela de la Cruz,0,Cuzco-Castillejos,1,1100,2,70,8,1,1,0,0,0,0,North
2055,Tetuan,Dç_plex en calle de las Voluntarios Catalanes,0,Valdeacederas,1,1200,2,97,3,1,1,0,0,1,0,North
2056,Tetuan,Piso en calle istç_riz,0,Cuatro Caminos,1,850,2,65,2,1,0,0,0,0,0,North
2057,Tetuan,Piso en calle navarra,0,Bellas Vistas,0,700,2,60,1,0,0,0,0,0,0,North
2058,Tetuan,Piso en Ventilla-Almenara,0,Ventilla-Almenara,1,2500,2,215,0,1,1,0,0,0,0,North
2059,Tetuan,Piso en General Moscard—,0,Cuatro Caminos,1,1800,4,130,,0,0,0,0,0,0,North
2060,Tetuan,Piso en ANA MARIA,0,Valdeacederas,1,1500,1,90,,0,0,0,0,0,0,North
2061,Tetuan,Piso en calle General Ramç_rez de Madrid,0,Cuatro Caminos,1,2500,7,214,1,1,1,0,0,0,0,North
2062,Tetuan,Piso en calle Pamplona,0,Bellas Vistas,1,750,1,55,1,1,1,0,0,0,0,North
2063,Tetuan,Piso en calle del Marquç©s de Viana,0,Valdeacederas,1,950,2,75,4,1,1,0,0,0,0,North
2064,Tetuan,Piso en calle Pedro Teixeira,0,Cuatro Caminos,1,1100,1,53,4,1,1,0,0,0,0,North
2065,Tetuan,Piso en Roble,0,Cuzco-Castillejos,1,750,1,50,1,1,1,0,0,0,0,North
2066,Tetuan,Piso en calle Azahar,0,Cuzco-Castillejos,1,1250,2,75,2,1,1,0,0,0,0,North
2067,Tetuan,Piso en calle Sofora,0,Cuzco-Castillejos,1,1250,2,75,3,1,1,0,0,0,0,North
2068,Tetuan,Piso en calle Salamanca,0,Cuatro Caminos,1,800,1,60,2,1,1,0,0,0,0,North
2069,Tetuan,Piso en calle del General Margallo,0,Cuzco-Castillejos,1,950,1,65,3,1,1,0,0,0,0,North
2070,Tetuan,Piso en calle de Sor çÅngela de la Cruz,0,Cuzco-Castillejos,1,950,1,69,4,1,1,0,0,0,0,North
2071,Tetuan,Piso en calle San Valeriano,0,Bellas Vistas,0,850,1,45,2,1,0,0,0,0,0,North
2072,Tetuan,Piso en calle Alonso Nç_ç±ez,0,Berruguete,0,1100,3,70,3,1,1,0,0,0,0,North
2073,Tetuan,Piso en avenida del General Per—n,0,Cuatro Caminos,1,1090,2,90,2,1,1,0,0,0,0,North
2074,Tetuan,Piso en calle Robledo,0,Valdeacederas,0,800,1,55,1,1,1,0,0,0,0,North
2075,Tetuan,Piso en Cuatro Caminos,0,Cuatro Caminos,1,2400,2,165,4,1,1,0,0,0,0,North
2076,Tetuan,Piso en Cuatro Caminos,0,Cuatro Caminos,1,4000,4,240,2,1,1,0,0,0,0,North
2077,Tetuan,Piso en calle Sofora,0,Cuzco-Castillejos,1,1250,2,75,3,1,1,0,0,0,0,North
2078,Tetuan,Piso en calle de Juan de Olias,0,Cuatro Caminos,1,850,1,40,3,0,0,0,0,0,0,North
2079,Tetuan,Piso en calle Pedro Barreda,0,Bellas Vistas,1,630,1,47,2,1,0,0,0,0,0,North
2080,Tetuan,Piso en avenida Pablo Iglesias,0,Bellas Vistas,0,800,1,75,5,1,1,0,0,0,0,North
2081,Tetuan,Piso en calle del General Margallo,0,Cuzco-Castillejos,1,1100,2,70,6,1,1,0,0,0,0,North
2082,Tetuan,Piso en avenida de Pablo Iglesias,0,Bellas Vistas,1,900,1,50,3,1,1,0,0,0,0,North
2083,Tetuan,Piso en calle de Raimundo Fern‡ndez Villaverde,0,Cuatro Caminos,1,1100,1,60,2,1,1,0,0,0,0,North
2084,Tetuan,Piso en avenida de Pablo Iglesias,0,Bellas Vistas,1,900,1,45,1,1,1,0,0,0,0,North
2085,Tetuan,Piso en calle de Almansa,0,Bellas Vistas,1,900,1,45,3,1,1,0,0,0,0,North
2086,Tetuan,Piso en calle Bruno Ayll—n,0,Cuatro Caminos,0,1250,2,90,4,1,1,0,0,0,0,North
2087,Tetuan,Piso en calle Calle Juan del Risco,0,Berruguete,0,775,1,55,2,1,1,0,0,0,0,North
2088,Tetuan,Piso en calle de çÅvila,0,Cuatro Caminos,1,850,1,45,3,1,1,0,0,0,0,North
2089,Tetuan,Piso en calle de çÅvila,0,Cuatro Caminos,1,1250,2,85,1,1,1,0,0,0,0,North
2090,Tetuan,Piso en plaza Manolete,0,Cuatro Caminos,1,1300,2,70,11,1,1,0,0,0,0,North
2091,Tetuan,Dç_plex en calle Orden,0,Cuatro Caminos,1,900,1,90,0,1,1,0,0,1,0,North
2092,Tetuan,Piso en calle del Poeta Joan Maragall,0,Cuatro Caminos,1,1025,1,32,2,0,1,0,0,0,0,North
2093,Tetuan,çÅtico en calle General Varela,0,Cuatro Caminos,0,950,0,36,5,1,1,1,0,0,0,North
2094,Tetuan,Piso en calle de orense,0,Cuzco-Castillejos,1,1300,1,60,9,1,1,0,0,0,0,North
2095,Tetuan,Piso en calle Alfalfa,0,Valdeacederas,1,1200,2,110,1,1,1,0,0,0,0,North
2096,Tetuan,Piso en calle del General Moscard—,0,Cuatro Caminos,1,1100,1,80,4,1,1,0,0,0,0,North
2097,Tetuan,Piso en Bellas Vistas,0,Bellas Vistas,1,850,1,75,4,1,1,0,0,0,0,North
2098,Tetuan,Piso en calle Genciana,0,Valdeacederas,1,2750,3,80,1,1,1,0,0,0,0,North
2099,Tetuan,Piso en paseo de la castellana,0,Ventilla-Almenara,0,1150,3,80,9,1,1,0,0,0,0,North
2100,Tetuan,Piso en calle Aquilino Domç_nguez,0,Cuatro Caminos,1,750,1,50,1,1,0,0,0,0,0,North
2101,Tetuan,Estudio en calle Orden,1,Cuatro Caminos,1,1400,0,43,2,1,1,0,0,0,0,North
2102,Tetuan,Piso en calle General Varela,0,Cuatro Caminos,1,2000,4,89,4,1,1,0,0,0,0,North
2103,Tetuan,Piso en calle del Conde de Serrallo,0,Ventilla-Almenara,0,700,1,35,6,1,1,0,0,0,0,North
2104,Tetuan,Piso en calle de Jer—nima Llorente,0,Bellas Vistas,1,750,1,50,1,0,1,0,0,0,0,North
2105,Tetuan,Piso en calle Ana Març_a,0,Valdeacederas,1,800,1,60,1,1,1,0,0,0,0,North
2106,Usera,çÅtico en calle Justa Garcç_a,0,Pradolongo,0,700,1,46,4,1,1,1,0,0,0,South
2107,Usera,Piso en calle de Eugenio Caxes,0,Moscard—,0,1280,3,90,2,1,1,0,0,0,0,South
2108,Usera,Piso en calle del Jaspe,0,Pradolongo,0,800,2,78,1,1,1,0,0,0,0,South
2109,Usera,Piso en calle de Marina Usera,0,Zofç_o,0,675,2,55,3,1,0,0,0,0,0,South
2110,Usera,Piso en calle de Eduardo Barreiros,0,12 de Octubre-Orcasur,0,865,2,101,3,1,1,0,0,0,0,South
2111,Usera,Piso en calle Antonio Prieto,0,Zofç_o,0,725,2,55,3,1,0,0,0,0,0,South
2112,Usera,Piso en calle de Dolores Barranco,0,Almendrales,0,770,2,90,2,1,0,0,0,0,0,South
2113,Usera,Piso en calle de Ferroviarios,0,Almendrales,0,750,2,90,2,1,0,0,0,0,0,South
2114,Usera,Piso en calle De Silvio Abad,0,Zofç_o,0,575,2,65,3,1,1,0,0,0,0,South
2115,Usera,Piso en calle de Elisa,0,Moscard—,0,600,2,60,1,1,0,0,0,0,0,South
2116,Usera,Piso en calle de La Silvina,0,San Fermç_n,0,870,2,75,1,1,1,0,0,0,0,South
2117,Usera,Piso en calle de la silvina,0,San Fermç_n,0,850,2,91,2,1,1,0,0,0,0,South
2118,Usera,Piso en calle de La Silvina,0,San Fermç_n,0,890,2,90,2,1,1,0,0,0,0,South
2119,Usera,Piso en calle De Silvio Abad,0,Zofç_o,0,575,2,65,3,1,1,0,0,0,0,South
2120,Usera,Piso en calle de Elisa,0,Moscard—,0,600,2,60,1,1,0,0,0,0,0,South
2121,Usera,Piso en calle de La Silvina,0,San Fermç_n,0,870,2,75,1,1,1,0,0,0,0,South
2122,Usera,Piso en calle Rutilo,0,San Fermç_n,0,1200,3,110,3,1,1,0,0,0,0,South
2123,Usera,Piso en Moscard—,0,Moscard—,0,750,2,70,2,1,0,0,0,0,0,South
2124,Usera,Piso en calle de Marcelo Usera,0,Zofç_o,0,780,3,90,6,1,1,0,0,0,0,South
2125,Usera,Piso en calle del petr—leo,0,12 de Octubre-Orcasur,0,780,1,53,1,1,1,0,0,0,0,South
2126,Usera,Piso en Almendrales,0,Almendrales,0,950,1,70,8,1,1,0,0,0,0,South
2127,Usera,Piso en Almendrales,0,Almendrales,0,1190,3,85,5,1,1,0,0,0,0,South
2128,Usera,Piso en calle de san francisco el grande,0,Pradolongo,0,750,2,72,2,1,1,0,0,0,0,South
2129,Usera,Piso en calle de Antonio L—pez,0,Almendrales,0,900,2,50,1,0,0,0,0,0,0,South
2130,Vicalvaro,Piso en calle de San Cipriano,0,Valdebernardo - Valderribas,0,850,2,70,3,1,1,0,0,0,0,East
2131,Vicalvaro,Piso en calle de Omega,0,Valdebernardo - Valderribas,0,850,2,75,6,0,1,0,0,0,0,East
2132,Vicalvaro,Piso en Ambroz,0,Ambroz,0,725,3,53,,0,0,0,0,0,0,East
2133,Vicalvaro,Piso en calle Marmolina,0,Valdebernardo - Valderribas,0,1100,3,115,1,1,1,0,0,0,0,East
2134,Vicalvaro,Piso en francisca de torres catalan,0,Ambroz,0,850,2,70,2,1,1,0,0,0,0,East
2135,Vicalvaro,Piso en calle de San Cipriano,0,Valdebernardo - Valderribas,0,825,2,78,5,1,1,0,0,0,0,East
2136,Vicalvaro,Estudio en carretera de Vicalvaro a la Estaci—n de O'donnell,1,Ambroz,0,800,0,80,3,1,1,0,0,0,0,East
2137,Vicalvaro,Piso en Ambroz,0,Ambroz,0,625,2,59,,0,0,0,0,0,0,East
2138,Vicalvaro,Piso en Ambroz,0,Ambroz,0,570,3,58,,0,0,0,0,0,0,East
2139,Villa de Vallecas,Piso en avenida del Ensanche de Vallecas,0,Ensanche de Vallecas - La Gavia,0,675,2,74,3,1,1,0,0,0,0,South
2140,Villa de Vallecas,Piso en calle Muela de San Juan,0,Casco Hist—rico de Vallecas,0,700,1,55,2,1,1,0,0,0,0,South
2141,Villa de Vallecas,Piso en travesç_a Puerto de las Pilas,0,Casco Hist—rico de Vallecas,0,630,3,70,3,1,0,0,0,0,0,South
